1.01,0.12,-0.02,0,-9,60
1.01,0.07,-0.04,-2,-14,55
1.02,0.04,-0.05,-9,-16,47
1.04,0.03,-0.05,-12,-19,47
1.02,0.07,-0.04,-22,-26,42
1.03,0.04,-0.08,-32,-25,46
1.01,0.03,-0.09,-36,-22,47
1.02,0.04,-0.1,-32,-18,51
1.04,0.04,-0.11,-28,-14,52
1.02,0.04,-0.1,-28,-11,55
1.03,0.02,-0.13,-31,-8,61
1.02,0.04,-0.11,-36,-2,69
1.03,0.05,-0.11,-37,2,75
1.03,0.04,-0.1,-38,5,78
1.02,0.03,-0.09,-39,9,83
1.02,0.03,-0.09,-37,10,84
1.03,0.03,-0.09,-32,11,82
1.04,0.03,-0.09,-31,12,82
1.04,0.04,-0.08,-30,11,84
1.02,0.04,-0.05,-25,4,79
1.02,0.05,-0.07,-11,-5,76
1.04,0.05,-0.06,-4,-10,68
1.02,0.04,-0.02,5,-15,64
1.04,0.05,-0.05,1,-16,55
1,0.03,-0.03,-4,-18,55
1.03,0.04,-0.04,-14,-16,49
1.01,0.06,-0.03,-16,-20,47
1.01,0.05,-0.03,-22,-23,42
1.03,0.05,-0.06,-23,-25,43
1.02,0.04,-0.06,-22,-23,49
1.02,0.07,-0.06,-25,-16,54
1.01,0.07,-0.07,-29,-11,57
1.03,0.07,-0.1,-33,-3,59
1.04,0.03,-0.11,-34,0,59
1.05,0.03,-0.12,-39,0,62
1.05,0.05,-0.11,-45,0,68
1.01,0.05,-0.11,-43,0,72
1.01,0.05,-0.08,-37,2,83
1.02,0.03,-0.08,-30,3,87
1.01,0.04,-0.07,-25,4,88
1.03,0.05,-0.06,-18,8,87
1.05,0.04,-0.08,-7,7,80
1.01,0.08,-0.06,-2,6,80
1.03,0.08,-0.05,2,3,84
1,0.11,-0.05,11,-1,81
1.01,0.02,-0.01,9,-5,79
0.99,0.02,-0.02,14,-9,70
1.05,0.03,-0.08,13,-12,56
1.03,0.05,-0.02,1,-15,48
1.04,0.06,-0.05,-1,-17,50
1.03,0.05,-0.06,-14,-19,48
1.03,0.05,-0.07,-20,-22,50
1.07,0.05,-0.1,-22,-20,51
1.02,0.04,-0.11,-26,-15,55
1,0.02,-0.06,-29,-10,61
1.01,0.05,-0.08,-29,-8,64
1.04,0.09,-0.1,-33,-2,71
1.02,0.07,-0.08,-37,1,73
1,0.05,-0.07,-37,3,78
1.02,0.05,-0.08,-37,8,81
1.02,0.02,-0.06,-34,10,80
1.02,0.04,-0.06,-28,14,79
1.04,0.03,-0.06,-22,13,79
1.02,0.02,-0.05,-16,11,77
1.01,0.05,-0.04,-10,10,76
1.03,0.08,-0.1,-5,8,73
1.01,0.07,-0.01,-3,6,73
1.02,0.04,-0.03,2,1,70
1,0.05,-0.02,2,-1,67
1.04,0.04,-0.03,2,-1,61
1.02,0.03,-0.04,0,-5,49
0.99,0.02,0,-1,-10,48
1.04,0.03,-0.06,-20,-17,41
1.04,0.02,-0.1,-29,-12,46
1.03,0.01,-0.05,-28,-11,46
1.06,0.02,-0.13,-31,-9,53
1.04,0.02,-0.1,-33,-5,60
1.03,0.03,-0.09,-35,-1,66
1.02,0.02,-0.1,-39,4,72
1.03,0.04,-0.09,-40,9,77
1.03,0.01,-0.09,-41,10,80
1.03,0.02,-0.09,-35,10,79
1.02,0.01,-0.09,-34,11,82
1.02,0.01,-0.08,-27,9,79
1.03,0.02,-0.06,-27,9,79
1.03,0.04,-0.06,-22,6,74
1.04,0.07,-0.07,-16,3,71
1.03,0.08,-0.11,-7,-1,66
1,0.04,-0.03,-5,-1,65
0.99,0.05,-0.01,-5,-1,61
0.99,0.05,0,-8,-1,56
1.02,0.02,0.03,-16,-12,46
1.03,0.02,-0.04,-17,-15,45
1.03,0.03,-0.02,-27,-17,42
1.03,0.06,-0.03,-29,-17,45
1.02,0.04,-0.04,-32,-17,47
1.04,0.04,-0.09,-34,-15,50
1.05,0.02,-0.11,-34,-11,55
1.03,0.03,-0.12,-32,-9,59
1.03,0.02,-0.09,-34,-6,63
1.02,0.06,-0.09,-36,-1,70
1.02,0.07,-0.09,-38,3,74
1.02,0.05,-0.1,-39,8,79
1.02,0.04,-0.07,-40,12,83
1.01,0.02,-0.08,-40,15,85
1.02,0.01,-0.07,-32,16,81
1.03,0.02,-0.07,-26,12,82
1.03,0.04,-0.08,-21,10,77
1.01,0.05,-0.05,-14,7,71
1.03,0.09,-0.06,-7,4,68
1.02,0.08,-0.07,-4,0,71
1.01,0.07,0,-4,-6,67
1.01,0.05,-0.04,-4,-8,62
1.01,0.03,-0.02,-6,-11,44
1.04,0.04,-0.02,-21,-13,36
1.01,0.07,-0.05,-26,-13,39
1.02,0.05,-0.06,-24,-13,44
1.03,0.05,-0.1,-26,-14,50
1.04,0.04,-0.13,-30,-12,55
1.05,0.04,-0.12,-33,-9,59
1.03,0.04,-0.11,-35,-3,63
1.03,0.06,-0.11,-36,0,65
1.03,0.07,-0.1,-38,2,67
1.02,0.08,-0.11,-36,5,70
1.04,0.07,-0.12,-31,4,73
1.03,0.06,-0.09,-28,6,78
1.02,0.06,-0.09,-23,10,77
1.01,0.05,-0.07,-23,12,78
1.02,0.06,-0.08,-15,14,80
1.01,0.07,-0.06,-15,14,79
0.99,0.1,-0.06,-9,14,75
1.02,0.08,-0.02,-14,11,68
1.01,0.06,-0.03,-3,5,67
1.01,0.03,-0.02,-2,-7,59
1.06,0.03,-0.05,-5,-10,55
1.01,0.04,-0.01,-14,-14,48
1.04,0.05,-0.08,-33,-14,38
1,0.04,-0.04,-45,-7,40
1.01,0.05,-0.07,-44,-4,42
1.06,0.03,-0.11,-29,-12,40
1.05,0.01,-0.1,-28,-12,54
1.01,0.04,-0.13,-30,-5,64
1.02,0.06,-0.11,-33,-2,68
1.04,0.08,-0.11,-36,1,73
1,0.06,-0.1,-38,3,76
1.02,0.04,-0.08,-39,7,81
1.04,0.02,-0.07,-43,8,79
1.05,0.04,-0.08,-39,14,81
1.03,0.01,-0.09,-25,18,78
1.02,0.03,-0.09,-15,18,78
1,0.03,-0.06,-9,16,78
1,0.08,-0.02,-8,15,77
1,0.09,-0.06,-8,13,76
1.03,0.06,-0.03,-7,7,71
1.02,0.06,-0.05,-5,3,68
1.06,0.03,-0.06,-12,0,58
1,-0.02,0.04,-19,-1,50
1.02,0.02,-0.06,-19,-1,48
1.01,0.03,-0.02,-18,-5,43
1.06,0.05,-0.1,-19,-10,46
1.04,0.04,-0.1,-25,-12,47
1.04,0.01,-0.12,-34,-9,51
1.03,0.03,-0.13,-38,-6,54
1.03,0.02,-0.12,-40,-3,58
1.02,0.05,-0.11,-40,0,63
1.02,0.06,-0.12,-38,1,66
1.02,0.06,-0.12,-37,2,69
1.01,0.06,-0.12,-36,2,71
1.02,0.03,-0.09,-36,3,76
1.02,0.03,-0.07,-28,9,82
1,0.03,-0.05,-23,15,85
1.02,0.08,-0.08,-15,19,83
1.04,0.07,-0.09,-10,19,85
1,0.07,-0.08,-7,17,84
1.02,0.02,-0.04,-6,10,78
1.02,-0.01,-0.04,-3,1,73
1.03,-0.01,-0.04,-1,-7,65
1.04,0.01,-0.07,-4,-10,55
1.02,0.04,-0.05,-4,-12,48
1.01,0.08,-0.06,-9,-14,44
1.02,0.07,-0.09,-11,-16,48
1.02,0.04,-0.09,-20,-17,51
1.02,0.01,-0.12,-27,-15,51
1.04,0.02,-0.11,-31,-14,50
1.05,0.04,-0.14,-37,-14,53
1.04,0.05,-0.15,-39,-10,61
1.02,0.07,-0.13,-38,-6,65
1.03,0.06,-0.15,-38,-2,69
1.03,0.02,-0.14,-36,-1,76
1.02,0.02,-0.14,-34,-2,80
1.03,0.05,-0.13,-24,-3,80
1.04,0.04,-0.11,-18,0,82
1,0.02,-0.08,-9,2,80
1.01,0.03,-0.08,0,2,74
1.06,0.05,-0.1,6,4,72
1.01,0.09,-0.1,13,7,68
1.03,0.05,-0.06,11,0,67
1,0.03,-0.06,-1,-3,63
1.02,0.03,-0.06,-3,-4,62
1,0.03,-0.01,-8,-9,54
1.04,0.05,-0.12,-10,-13,52
1.01,0.02,-0.08,-14,-17,49
1.03,0.02,-0.11,-19,-17,51
1.04,0.03,-0.14,-26,-14,52
1.04,0.04,-0.13,-31,-13,53
1.03,0.03,-0.13,-35,-10,57
1.03,0.03,-0.13,-36,-6,62
1.03,0.03,-0.14,-35,-3,66
1.02,0.03,-0.13,-34,1,71
1.02,0.03,-0.13,-34,3,74
1.02,0.03,-0.12,-32,7,79
1.03,0.02,-0.1,-30,9,81
1.01,0.01,-0.09,-26,10,82
1.03,0,-0.07,-21,12,86
1.04,0.02,-0.09,-16,10,85
1,0.07,-0.06,-6,9,81
1.04,0.09,-0.12,-6,6,79
1.02,0.1,-0.06,5,0,69
1.03,0.06,-0.08,5,-4,63
1.02,0.05,-0.08,1,-3,57
1.02,0.03,-0.06,-5,-3,51
1,0.03,-0.04,-6,-5,50
1.04,0.03,-0.06,-11,-12,46
1.04,0.04,-0.09,-14,-14,48
1.02,0.04,-0.1,-22,-14,51
1.04,0.03,-0.1,-31,-11,55
1.02,0.01,-0.11,-36,-6,58
1.03,0.01,-0.11,-41,-2,61
1.03,0.03,-0.09,-43,1,65
1.03,0.03,-0.12,-47,2,66
1.03,0.03,-0.12,-50,1,75
1.03,0.03,-0.12,-40,1,79
1.02,0.03,-0.09,-23,3,84
1,0.03,-0.09,-16,5,83
1,0.03,-0.06,-12,8,79
1.01,0.04,-0.06,-10,8,76
1.03,0.04,-0.06,-8,9,75
1.01,0.06,-0.06,-5,11,71
1.02,0.1,-0.05,0,7,71
1.02,0.05,-0.02,2,4,72
1.04,0.04,-0.03,10,-5,75
1.05,0.02,-0.09,13,-8,68
1.03,0,-0.02,13,-11,63
1.04,0.04,-0.06,8,-14,49
1.03,0.03,-0.08,3,-17,50
1.03,0.05,-0.08,-13,-15,50
1.04,0.06,-0.11,-17,-14,54
1.03,0.03,-0.11,-22,-10,59
1.02,0.03,-0.1,-25,-7,64
1.02,0.02,-0.09,-27,-4,65
1.02,0.02,-0.09,-32,0,70
1.02,0.03,-0.09,-33,4,71
1.03,0.03,-0.11,-33,6,75
1.03,0.03,-0.1,-32,7,77
1.01,0.01,-0.07,-29,10,81
1.03,0.03,-0.06,-24,11,82
1.02,0.03,-0.06,-22,11,83
1.02,0.05,-0.03,-20,9,80
1.01,0.06,-0.02,-13,7,74
1.01,0.04,-0.02,-8,6,71
1.01,0.07,-0.02,3,4,66
1.03,0.03,-0.01,0,0,67
1.02,0.05,-0.01,-1,-6,60
0.98,0.01,-0.01,-5,-8,56
1.02,0,-0.04,-8,-10,53
1.01,0.04,-0.06,-6,-14,56
1.04,0.05,-0.08,-8,-15,56
1.04,0.04,-0.09,-12,-15,55
1.04,0.02,-0.11,-20,-12,52
1.04,0,-0.11,-26,-9,49
1.05,-0.02,-0.13,-30,-7,51
1.04,0.02,-0.14,-33,-5,54
1.04,0.05,-0.14,-33,-2,63
1.02,0.05,-0.13,-33,0,72
1.02,0.04,-0.14,-34,2,76
1.03,0.03,-0.14,-35,2,81
1.02,0.03,-0.1,-34,2,83
1.01,0.02,-0.1,-28,7,84
1.04,0.02,-0.13,-21,10,81
1.04,0.01,-0.11,-14,11,77
1.03,0.02,-0.1,-9,9,77
1.02,0.05,-0.09,-4,8,74
1.02,0.09,-0.09,-1,8,73
0.95,0.23,0,0,8,70
1.01,0.11,-0.11,-1,8,65
0.98,0.09,-0.03,4,3,64
1.06,0.03,-0.13,4,4,61
1.02,0.01,-0.02,5,-1,59
1.05,0.03,-0.11,2,-7,56
1.02,0.03,-0.04,-1,-10,55
1.02,0.03,-0.04,-12,-12,50
1.02,0.04,-0.09,-20,-12,51
1.02,0.06,-0.07,-26,-9,52
1.03,0.04,-0.1,-31,-4,55
1.03,0.04,-0.11,-33,-1,61
1.02,0.04,-0.09,-35,1,65
1.02,0.06,-0.1,-37,4,72
1.02,0.08,-0.1,-38,8,78
1.01,0.06,-0.08,-39,12,81
1.02,0.03,-0.09,-36,14,81
1.03,0.02,-0.07,-36,13,81
1.04,0.03,-0.08,-35,14,80
1.04,0.03,-0.08,-32,15,83
1.01,0.05,-0.07,-31,18,87
1.02,0.04,-0.06,-22,15,87
1.01,0.06,-0.05,-8,12,82
1.03,0.04,-0.06,-4,1,81
1.03,0.02,-0.07,11,-7,75
1.02,0.04,-0.06,8,-4,66
1.02,0.09,-0.05,6,-3,68
1.02,0.09,-0.04,3,-5,60
1.03,0.07,-0.06,3,-7,61
1.04,0.04,-0.08,-1,-12,51
1.03,0.01,-0.06,-7,-14,52
1.02,0.01,-0.08,-13,-14,52
1.02,0.02,-0.06,-19,-11,52
1.03,0.04,-0.1,-24,-7,53
1.04,0.05,-0.12,-25,-5,55
1.01,0.05,-0.1,-28,-2,61
1.03,0.06,-0.12,-31,1,68
1.04,0.07,-0.12,-35,3,71
1.03,0.06,-0.11,-37,5,76
1.03,0.04,-0.11,-37,6,78
1.02,0.03,-0.09,-32,9,81
1.02,0.05,-0.09,-28,13,85
1.02,0.04,-0.09,-22,18,87
1.03,0.03,-0.08,-18,21,86
1.02,0.04,-0.09,-16,22,86
1.03,0.05,-0.06,-12,20,86
1.02,0.07,-0.07,-10,18,84
1.02,0.06,-0.04,-6,17,80
1.02,0.05,-0.05,0,12,78
1.03,0.04,-0.05,2,8,75
1.02,0.02,-0.01,4,6,71
1.04,0.05,-0.09,3,5,63
1.01,0.04,-0.01,5,3,60
1.05,0.07,-0.1,3,0,53
1.02,0.05,-0.07,-7,-3,50
1.03,0.06,-0.12,-17,-3,49
1.02,0.05,-0.1,-24,-2,51
1.02,0.04,-0.11,-27,0,55
1.04,0.04,-0.12,-29,1,60
1.03,0.04,-0.12,-32,3,67
1.02,0.03,-0.12,-34,3,73
1.02,0.03,-0.11,-37,5,78
1.02,0.03,-0.1,-38,7,82
1.03,0.02,-0.1,-36,9,84
1.02,0.02,-0.08,-32,13,84
1.03,0.04,-0.09,-24,15,82
1.04,0.06,-0.11,-19,13,82
1.02,0.07,-0.08,-12,14,80
1,0.06,-0.07,-7,15,80
1.03,0.03,-0.05,6,18,77
1,0.03,-0.05,8,19,78
1,0,0.02,8,14,75
1.06,0.07,-0.17,4,6,67
0.97,0.07,0.02,5,-1,68
1.07,0.06,-0.16,2,-5,60
1.01,0.03,-0.02,-3,-8,53
1.06,0.05,-0.13,-14,-9,48
1.02,0.02,-0.11,-24,-8,47
1.04,0.02,-0.13,-26,-7,50
1.04,0.05,-0.14,-29,-5,55
1.04,0.03,-0.12,-30,-1,62
1.02,0.03,-0.13,-32,3,66
1.03,0.05,-0.13,-34,6,71
1.03,0.06,-0.12,-34,7,74
1.03,0.06,-0.12,-33,9,80
1.03,0.05,-0.13,-32,9,82
1.03,0.05,-0.11,-25,10,86
1.02,0.02,-0.1,-21,16,86
1.03,0.03,-0.1,-18,19,85
1.04,0.05,-0.1,-12,20,84
1.03,0.06,-0.08,-11,22,82
1.01,0.08,-0.09,-5,23,76
1.03,0.07,-0.07,0,16,84
1.01,0.04,-0.05,11,5,90
1.03,0.02,-0.07,9,1,91
1.02,0.02,-0.07,8,-1,82
1.02,0.02,-0.05,11,-2,79
1.04,0.03,-0.07,13,-4,63
1.03,0.06,-0.08,7,-8,55
1.03,0.07,-0.11,-7,-7,49
1.03,0.08,-0.12,-17,-7,52
1.04,0.07,-0.13,-23,-7,54
1.03,0.04,-0.13,-25,-5,59
1.03,0.03,-0.14,-30,-2,65
1.02,0.03,-0.13,-33,2,70
1.02,0.05,-0.14,-36,10,76
1.04,0.03,-0.13,-37,14,78
1.03,0.02,-0.13,-35,16,79
1.03,0.02,-0.12,-34,17,80
1.04,0.04,-0.14,-33,18,79
1.03,0.05,-0.13,-31,18,79
1.02,0.05,-0.11,-28,17,81
1.02,0.05,-0.1,-26,15,81
1.01,0.06,-0.1,-21,14,82
1,0.05,-0.08,-19,16,76
1.03,0.05,-0.06,-11,13,75
1.01,0.07,-0.07,-6,16,66
1.04,0.05,-0.06,-2,14,65
1.03,0.04,-0.07,-2,15,63
1.03,0.02,-0.08,-4,14,63
1.01,0.02,-0.08,-9,12,60
1.01,0.04,-0.07,-7,8,60
1.02,0.05,-0.08,-8,4,57
1.05,0.07,-0.15,-13,1,59
1.02,0.06,-0.13,-19,2,57
1.04,0.03,-0.15,-27,2,57
1.02,0.04,-0.12,-33,3,55
1.04,0.01,-0.14,-40,3,58
1.03,0.02,-0.14,-43,4,64
1.03,0.02,-0.15,-42,6,68
1.02,0.02,-0.16,-43,7,72
1.02,0.02,-0.13,-42,9,76
1.03,0.03,-0.14,-41,11,78
1.03,0.03,-0.13,-36,14,80
1.03,0.04,-0.12,-29,15,79
1.03,0.01,-0.12,-27,16,82
1.03,-0.01,-0.12,-23,19,85
1,0.05,-0.09,-16,22,85
1.02,0.06,-0.08,-11,21,81
1.02,0.09,-0.09,-10,20,79
1.03,0.09,-0.1,-7,16,74
1.05,0.06,-0.1,-5,16,69
0.99,0.02,-0.06,-4,16,65
1,0.03,-0.06,0,13,62
0.99,0.02,-0.05,-1,10,61
1.01,0.04,-0.13,-5,4,55
1.03,0.06,-0.15,-13,0,53
1.04,0.03,-0.15,-20,-1,53
1.06,0.02,-0.2,-29,0,55
1.04,0.03,-0.2,-34,3,58
1.03,0.01,-0.18,-37,5,60
1.03,-0.02,-0.18,-38,7,62
1.03,0,-0.18,-36,9,65
1.03,0.01,-0.19,-37,9,66
1.01,0,-0.18,-35,11,73
1.02,0,-0.18,-32,9,77
1.02,0.01,-0.18,-28,11,82
1.01,0.01,-0.16,-25,13,84
1.03,0.02,-0.17,-22,16,85
1.03,0.04,-0.15,-16,20,85
1.03,0.05,-0.16,-8,20,84
1.03,0.04,-0.15,-8,17,83
1.02,0.05,-0.15,-6,18,77
1.02,0,-0.12,-3,14,73
1.04,0.04,-0.15,-3,15,70
1.01,0.02,-0.11,-2,14,66
1.01,0.02,-0.14,-1,10,64
1.02,0.01,-0.13,-5,7,59
1.02,0.03,-0.14,-6,4,59
1.03,0.04,-0.16,-10,0,54
1.02,0.03,-0.17,-18,0,51
1.01,0.04,-0.15,-23,0,49
1.02,0.06,-0.19,-29,2,51
1.03,0.05,-0.18,-32,1,57
1.04,0.06,-0.2,-33,1,63
1.03,0.05,-0.18,-36,2,69
1.03,0.03,-0.17,-36,3,74
1.02,0.04,-0.18,-36,5,81
1.02,0.03,-0.17,-32,8,87
1.01,0.03,-0.15,-30,13,89
1.02,0.03,-0.16,-23,15,86
1.03,0.04,-0.17,-15,16,83
1.03,0.05,-0.18,-14,15,80
1.03,0.07,-0.17,0,19,75
1.01,0.04,-0.14,5,19,76
1.01,0.05,-0.13,14,10,74
1.01,0.04,-0.15,11,6,67
1.04,0.04,-0.16,1,6,65
1.02,0.03,-0.16,-4,-1,58
1.03,0.02,-0.17,-10,-4,52
1.04,0,-0.21,-18,-6,48
1.03,-0.01,-0.22,-28,-7,47
1.02,-0.02,-0.22,-34,-5,52
1.02,-0.01,-0.22,-36,-2,57
1.02,0,-0.22,-39,1,63
1.03,0,-0.22,-40,5,69
1.02,0.01,-0.22,-41,6,75
1.03,0.01,-0.22,-40,7,77
1.04,0.02,-0.23,-36,8,82
1.02,0.04,-0.21,-32,11,86
1.03,0.06,-0.19,-22,13,87
1.04,0.05,-0.21,-12,20,90
1.02,0.05,-0.21,-7,22,88
1.03,0.02,-0.15,5,22,88
1.03,-0.03,-0.16,12,22,87
0.99,-0.05,-0.11,14,21,83
1.02,0.01,-0.16,11,14,75
1.02,0.03,-0.17,7,6,68
0.99,0.05,-0.16,3,-1,58
1.03,0.06,-0.22,-12,-3,43
1.05,0.04,-0.22,-22,-1,45
1.06,0.03,-0.24,-28,3,50
1.02,0,-0.21,-24,4,57
1.03,0.01,-0.22,-23,3,61
1.05,0.02,-0.24,-33,6,72
1.03,0.03,-0.22,-41,8,77
1.01,0.04,-0.2,-47,10,82
1.03,0.05,-0.2,-49,12,83
1.02,0.06,-0.21,-49,13,84
1.03,0.06,-0.22,-42,14,84
1.03,0.05,-0.2,-35,14,85
1.02,0.04,-0.2,-22,16,81
1.04,0.02,-0.2,-12,14,79
1.02,0.04,-0.17,-6,12,76
1,0.05,-0.13,0,11,74
1,0.09,-0.12,2,10,76
0.99,0.1,-0.07,3,9,72
1,0.11,-0.09,5,14,68
1,0.07,-0.09,8,12,61
1.05,0.06,-0.15,4,3,54
1.03,0.05,-0.13,3,-2,53
1.04,0.04,-0.18,-11,-6,48
1.03,0.05,-0.19,-16,-7,49
1.05,0.06,-0.21,-24,-6,52
1.04,0.06,-0.24,-29,-5,56
1.02,0.04,-0.22,-34,-2,63
1.03,0.03,-0.23,-36,0,66
1.03,0,-0.2,-40,4,71
1.03,0,-0.21,-38,5,73
1.02,0.02,-0.2,-37,5,75
1.02,0.04,-0.18,-30,6,80
1.02,0.04,-0.18,-25,7,82
1.03,0.04,-0.18,-15,11,85
1.03,0.06,-0.19,-11,15,84
1,0.05,-0.13,-1,19,82
1.05,0.02,-0.19,-1,20,81
1.03,-0.01,-0.13,7,16,80
0.98,0.06,-0.07,6,12,73
1.01,0.03,-0.08,4,6,71
1.03,0.04,-0.11,-2,-1,62
1.01,0.03,-0.1,-2,-1,55
1.04,0.04,-0.13,-11,-5,44
1.05,0.05,-0.19,-12,-3,44
1.04,0.08,-0.21,-22,-6,44
1.04,0.07,-0.21,-22,-5,48
1.01,0.06,-0.21,-27,-4,55
1.05,0.05,-0.25,-34,-2,64
1.03,0.03,-0.2,-37,-2,69
1.03,0.01,-0.2,-41,0,79
1.01,0.02,-0.2,-43,2,85
1.02,0.01,-0.19,-43,4,87
1.02,0.02,-0.2,-38,8,85
1.04,0.03,-0.2,-31,9,82
1.04,0.01,-0.17,-24,14,75
1.04,0.03,-0.17,-15,12,75
